SOC (%),SOH (%),Voltage (V),Current (A),Battery Temp (°C),Speed (km/h),Acceleration (m/s²),Road Incline (°),External Temp (°C),Charge Cycles,Charge Rate,Distance Traveled (km),Energy Consumed (kWh),Remaining Distance (km)
6.955526958101233,97.72147934191052,0.41448959436596633,0.4355647094718951,0.9073201400606704,0.9799745062564289,0.7812036146191444,0.5287796894823661,-9.539915721203604,606,1,286.914179248482,53.64214974114446,0.024385556988733778
97.14143595538944,94.58067485658988,0.032819431177895986,0.8958152383060508,0.5531476513207721,0.43245193563679873,0.14044997477399768,0.721631946255856,33.87682855023417,424,1,120.53155014627964,25.18573856154612,0.7808845062342561
84.08205087604007,98.55620123295392,0.13587925260715528,0.9501074525026574,0.787495305316979,0.6780765542867453,0.36733147448605485,0.035641953101588686,-1.8852979923990905,395,0,138.71982726695865,33.38927439890166,0.6683887459738489
25.172215514436235,86.65313199641783,0.31977621922917,0.7189672257034749,0.9242623079932469,0.6277622533327304,0.5421765665081049,0.061286136912269584,15.04239144542258,59,0,450.72101210619695,79.71982020032145,0.21109655009384248
22.27337188467456,90.06418833503086,0.3419880038631766,0.37442729212480613,0.16312565190961203,0.10430228801319316,0.45433212434497744,0.6873186831745625,36.44132463641253,458,0,363.7396454533713,72.76765435782697,0.1286869898221059
22.42342843607621,80.28159326565782,0.899669476128798,0.8202295581091004,0.4278768260104082,0.7479705174783545,0.3977565125970035,0.33502535534302963,31.049127130580324,237,1,252.42005036450195,60.87456018663632,0.13819048549499258
33.90301308115608,80.13915174606582,0.7418739498130402,0.025867136615728648,0.4332129819426519,0.32317298489407476,0.7189789591288668,0.4888289536070049,28.80622890261621,946,1,351.9442312099472,78.52079892752693,0.24772859245730788
54.8518610050626,84.80253240903039,0.9722779119589062,0.10276258752435147,0.3544713196630833,0.7989860362219172,0.054264868798314825,0.7820619094558563,20.27228196541248,740,0,220.68231778703728,36.95861380932607,0.33789908170470684
46.034776771001,82.01614394278171,0.5991115438384198,0.6615111951765958,0.008889526667831604,0.6076741195929847,0.47141375222805765,0.5771750260511241,11.813674294216137,397,0,456.1279107571285,104.60809851523462,0.30585000851180894
32.66676831881398,85.20422735871507,0.24170117377184663,0.29130600871782664,0.8159917556867567,0.3171048543139594,0.2620636291356798,0.8053371536010537,12.301868551931689,271,0,88.2413601525031,20.315457970259487,0.2818374889048219
63.12602499862605,83.54086589056794,0.32765511945753945,0.9515863812646143,0.11154755907780423,0.3563090194355262,0.08439723394856974,0.4191320727490545,-5.651719849771332,629,1,85.4803596646213,19.198028406802024,0.5059012751539804
18.25191676194397,80.57040049677296,0.3198348621013536,0.43614935558232604,0.9955082502716425,0.7315492213434688,0.46488678386451454,0.28736659493141037,-6.7607022355018165,231,0,29.718578230463866,6.228429349127605,0.12979016505262728
32.75374161084572,98.18608292812098,0.326494246380292,0.4294521161713576,0.7729762218049369,0.5500886938991283,0.17119790543746327,0.23476674250334034,32.171925947867585,980,1,90.00497652433882,14.562825923135543,0.21998770693912273
39.80437511290072,80.16446262777784,0.6730150812903277,0.6782205809742601,0.580019143758351,0.668388550926123,0.2581039230367378,0.13158448228298897,10.4326043800681,117,1,110.2286677353398,21.706606602042925,0.3184878176293858
48.32664850061841,94.7216428867417,0.530837915341829,0.767728981660703,0.15459657477332234,0.15832077122663066,0.5070328103915517,0.036675860124767645,-7.29919768112823,668,1,430.3050896095007,68.27547144937428,0.34442696237630777
79.59171633233629,83.04295773839033,0.3854327694237609,0.47565602156820386,0.5153992162142457,0.7870223369147842,0.9740040185092638,0.053032523045990765,23.152713709882605,299,1,254.2525088249702,51.33117846528044,0.5597583427100896
23.96900930504417,98.244592439992,0.14906357907574508,0.21404163331635884,0.2611036469216529,0.3204049101086861,0.684381993656677,0.2709378812142811,24.165120024081773,374,1,102.92778781523045,19.60922281792247,0.15453869597907924
53.8522716492931,97.85591879179772,0.02209429015380815,0.7734703031521095,0.2523170388218119,0.6198954441822662,0.2795138623129416,0.27835353876709534,1.3720179064503937,608,1,425.8411981029698,64.12792287350378,0.5155398559451366
61.27938404189403,93.07802292738516,0.21881875219116287,0.3204150006626567,0.8295495018159974,0.11467927564438433,0.3823577914041144,0.3817518309345795,10.53597948945342,117,1,38.02335585070499,8.660620816183199,0.5024342344460291
9.412789208399785,93.4446829960121,0.10743908940171076,0.1751430924007188,0.3806446602243657,0.32143390307964964,0.4060986666731897,0.5916381757159761,18.671203426868523,814,1,142.01053052965224,30.543118895028048,0.0443410502749085
62.716760930636646,80.10678283939377,0.7855124926744166,0.6317712199885817,0.4507271645568083,0.6489034639912876,0.1534565433751619,0.7593630947248066,19.81408827311472,900,1,469.27550260971896,81.69031589755566,0.5673016969700632
21.199791750292697,99.69743132227204,0.11246638299750789,0.09046768624962948,0.8429855893138573,0.27421654867304224,0.1604771825810557,0.19762537389286366,15.555774630040515,717,1,484.2188206714845,103.7215987784396,0.11072303416110005
11.179901333601554,97.55665207151628,0.7242866899428542,0.9715571549297476,0.08777780337572283,0.8803642774032602,0.14821059958564897,0.7593117230964839,8.209823053638463,392,1,185.18055716176747,37.85326694772163,0.06447224195030554
95.14412603906666,97.90212451460184,0.3856673156259425,0.6325284581639918,0.5946276306190993,0.661265420081527,0.5216967272824192,0.13889492252104835,-6.558996967470534,297,0,402.3654670231448,80.79970590862389,0.6859022190577158
96.73504314208314,93.18489074101744,0.07334105775766142,0.9861031450974224,0.5782247275138458,0.8703297842176535,0.6743072277605872,0.9888156705273368,-8.885819238204286,371,1,77.94774377467084,14.62624219656934,0.7190990473335406
81.79774807106381,86.89573857309072,0.8128015267501234,0.33896115829529166,0.42521679295352754,0.39540944896917496,0.5907933671340942,0.28497641575681565,12.976736903926376,781,1,445.54971293798576,68.76801949806259,0.6691655452465786
33.93830807147022,97.87297298180962,0.5796677426450128,0.9714096091398752,0.8297949047998517,0.033979046002703184,0.978064580150261,0.837418471559223,0.147133348090076,60,1,396.2432637615399,98.51284246870084,0.28361820501933227
14.278850830606467,85.83033856302384,0.2357480785646855,0.14558818210234498,0.942915368627364,0.5761711349383353,0.1256773735648643,0.1903843478979036,36.92444226674299,160,0,329.2582303334432,66.17410610148603,0.109036733301355
70.0021375186549,91.25423086684404,0.8947647122786475,0.0406980331560578,0.46533987464413706,0.33920838639788353,0.9867768562540602,0.9507551281808208,22.02085088656208,911,0,418.86003561727097,65.12218383996003,0.700880627655477
46.81448690526212,81.99461944687765,0.04521684349391286,0.032985654118272645,0.45615065399177757,0.4482107519995157,0.4666745971190904,0.8267075117137026,19.275405885860707,647,1,281.24507250818186,43.61213713421432,0.32528135962680627
16.593632310253987,98.439112602655,0.20180117871830516,0.46496534309324494,0.502069380129149,0.681148601254489,0.21848944282075505,0.3593508521672024,10.327592618079995,174,1,166.19350482162372,37.71866472697898,0.0952460219731236
52.04180646057067,82.81540915542426,0.7521094744779573,0.08301660607614786,0.7231395385644322,0.7007043985931358,0.9435581985482886,0.42144914732367955,6.476262967155364,514,0,332.4813761115526,61.33376104128729,0.5114172393749874
8.266909505945748,84.49793611460815,0.709434197447901,0.5122730829327276,0.668073343089803,0.02754987632737219,0.46861509934244683,0.0037089277028385936,-1.009601705475463,329,1,332.04692033610127,64.0463789615468,0.03454498336675579
91.38543819748428,91.16268316256428,0.2892661344408083,0.3275657750440952,0.222828148608749,0.7693471225995212,0.3472783393636373,0.25136630936337445,-6.992845754643753,279,0,289.9200520664222,61.32596676775696,0.7518506597970271
29.584098252001606,95.28186000425964,0.06198587248652654,0.335696021482919,0.06388146074483181,0.4935444070948646,0.21366395889879713,0.28924017551023223,21.72488211029556,405,1,393.6334170965545,59.12745288361177,0.24041453619143616
67.9396170136283,92.38702611872598,0.8581562233458091,0.6357408847107695,0.9492797208878635,0.556728608503066,0.26776069555601867,0.45272409255164164,28.96002255622697,510,0,26.71026993061798,5.38458045676404,0.6260028217452679
34.61255222849404,84.64267825600312,0.3136956735168117,0.16312773195973607,0.2610646640593458,0.29800623678458543,0.9795177481175366,0.13895522409645028,32.88813332139023,139,1,319.52664187156665,70.06577660456352,0.2653450666190689
54.406462011892025,80.0188608505498,0.19569408680925626,0.7667135701979645,0.638608423273365,0.420854281698871,0.30387964218211716,0.47875891830683703,26.215391572600826,410,0,288.3997310641065,54.58687176267466,0.3671247487735374
56.937476537611566,95.1430116061488,0.5160896394495325,0.5821512237425054,0.8284582065175882,0.710415533007739,0.9781033409472752,0.6685088851719665,34.847544094909935,486,0,110.2878375422776,18.33288812118358,0.35284650039222354
22.561173274925068,99.70414651822188,0.9103130251142288,0.9151369126172456,0.30027340314698026,0.7767587621518499,0.33013642425517437,0.37124692221603556,39.140325573320624,534,1,43.60818461946797,10.256578684133292,0.1831438915689874
97.11053963763308,96.1982624061218,0.04350485555304395,0.3649139986763682,0.6354450111866686,0.38712435840067494,0.2312825437646615,0.23212443562892537,38.08339839569447,132,1,234.95229640454795,44.57748497343202,0.6134951444544354
78.63761821930588,89.2041323631323,0.7658686593241759,0.9829219285755579,0.10788831551151778,0.6911566078950718,0.18320036163358566,0.5477260977090497,19.61151417212712,778,0,127.01873188002529,31.70938291250662,0.5250158835656705
94.25239944859796,98.07534522798213,0.5725093470114895,0.5759466094582963,0.9699579574663498,0.25805280703760813,0.4118233413398937,0.028881253871407664,1.2100001625848265,132,1,386.24975728801695,78.62274567083378,0.6420751617264356
90.00859829062664,88.196953462367,0.42546359830071,0.9736068791095733,0.058144131374966435,0.8320714263655529,0.2366736548762357,0.3407943121094739,-4.682228376283584,678,1,245.1972582102186,39.8791224330021,0.547045267522138
61.80049798705309,90.49868168486935,0.7441418183613782,0.027060967001605762,0.4381774754302733,0.6098477252902887,0.6970723141748312,0.5275947219312996,39.69624990532094,272,0,480.8310619122778,75.9532155806221,0.5767544703355982
92.5780523271961,89.54259534791366,0.965918432435894,0.7281281814653469,0.5368264422972479,0.7752313702874261,0.2396406632969011,0.33579840401397687,5.41951157177791,962,0,477.8767605883709,81.63496760490938,0.8647924148104859
13.406787694932351,88.9524774533105,0.22919181212962014,0.8167925494666698,0.7905002899358647,0.477179219576394,0.8356115820590799,0.34538945878917915,-8.301447037254164,139,0,440.6633424373167,105.5356589060676,0.06748110812448951
23.618371929818792,95.50381538587811,0.14362037446854492,0.05317924548507197,0.12111718129515481,0.229116601367301,0.8342251911029979,0.8483829144617663,9.552304820387366,536,1,314.8763723135299,62.72755612901127,0.19446354091831483
9.296592446501116,90.53537814538984,0.9129679617201298,0.5790893061011085,0.4408108928656336,0.4292521862516918,0.28542186629377975,0.9340998893163222,27.40498676253352,681,1,299.29957632636683,69.67389131661227,0.041066971462027056
35.90638142251011,86.33434244050432,0.6690033953287227,0.8021101449434175,0.2997081969413289,0.381503185333135,0.7537073430252631,0.8274735691274759,34.5399993246611,733,0,108.96167405560332,23.653714708883808,0.2065563896884939
41.9243425205008,85.16316335316957,0.4380023483488711,0.5611544904309607,0.31200789152094466,0.33273098188072087,0.8577734723660557,0.09876261459609476,13.878192332082476,289,1,358.70618519137014,84.59040792217478,0.3220563357779463
30.778158018520116,80.75494633934866,0.5732958050619157,0.06382184977114996,0.7788059058981486,0.21217989996291184,0.5902051851707882,0.289686277656125,4.70144575613832,990,1,457.1915091037277,92.25081323100534,0.196300789491297
83.73006336943328,91.66390323766092,0.7456755051097894,0.6935916343632925,0.005444451535948858,0.7592108949142894,0.3662748176281455,0.7113456860645158,28.92021007471334,57,0,156.75316234352272,36.351859498689535,0.5302488744327567
38.89156603589098,84.59922830802068,0.7730975337053532,0.06060447855638368,0.7491003066291674,0.08634916441971992,0.44095292507303513,0.9745111984566848,15.18841762455092,559,0,421.707410640157,103.02491659202462,0.25223482293283994
31.688778420301173,82.96267844032766,0.9199814293263096,0.8176401034017523,0.8104178294965864,0.8876135088236482,0.7864150560592058,0.24221328030236,-5.698520440100338,113,0,205.1423699588892,33.73793525772377,0.20252537736105566
56.5561279000336,93.07659927655357,0.4268574757492405,0.043037949923511565,0.9013856993718884,0.17502832146213537,0.2932174796079467,0.8983094577953434,34.387485319083254,957,1,477.4580634176642,119.22109828513068,0.45590247014157953
18.387801372602453,93.62418515643098,0.2934059598981462,0.1374215500451912,0.6268930194364045,0.9799325764480746,0.33438623795230527,0.7390733746600653,22.790352331373924,881,0,199.2579017260313,44.61747656925376,0.13049224888878133
81.20871317163378,95.04309784515333,0.6397102742697425,0.275161534102892,0.33345346033395373,0.9885275634700588,0.16060740554044295,0.9835710793070794,-8.159394072657596,418,1,386.1793999674821,80.11186720634971,0.5293124697740892
12.082311149578228,90.07153792677182,0.4157409503710663,0.6334961952033996,0.4272370463165778,0.39840599393021653,0.3990138064106797,0.09347929947823214,-9.547163047820153,299,1,404.8460681039279,100.8964349323289,0.0834639516815085
98.75425897704916,97.88109210407774,0.5946378291589776,0.9765646619220624,0.9697625866667515,0.9878805435415786,0.08629508218018828,0.39471635490882034,-5.613921321171064,587,0,355.6371909672203,59.27294875506985,0.9758000329294498
78.36325308318246,98.72685506796456,0.4199994761762933,0.1178427894146426,0.8812093823260913,0.8691198250336295,0.3209505485740334,0.4781068663031233,31.09776958856022,577,1,191.23755592253264,41.07141296334502,0.5363513741584386
23.87798974574638,96.1474187958498,0.15297017186816353,0.14273298639465037,0.4635298411225829,0.08242751048637091,0.3734259371130636,0.6721239465202793,14.065384572013755,673,0,78.02548027901696,13.173054312274395,0.12131147061619635
5.524601126742228,92.71186964016374,0.4694477055322235,0.3689446128869943,0.9430883221143983,0.9473852510468034,0.25535717978670464,0.6540087397648996,6.765059765285194,109,1,50.02863352079484,10.048689086719136,0.02206913440254845
82.46883570320925,86.07441907182377,0.6909713723318394,0.8363944001606263,0.8229748346828617,0.04250887559040136,0.10114668663448179,0.9064463976249331,2.464670618798902,603,1,46.8294444306046,7.209840495071217,0.7408954023011991
72.15144766552362,99.65889843240444,0.7993533061224123,0.46732643563007714,0.9011133050438532,0.18191836589872434,0.5216998339096621,0.8387569206303087,15.342899201912523,594,0,384.7554095771271,70.9368816786401,0.5070531805786317
74.2556809638938,85.48272334383877,0.4933507479280448,0.32167459832560724,0.6829909521263892,0.5846272936738339,0.8653131409968766,0.05525674325947688,-5.847988759086572,962,1,190.5775824924592,45.22998305177877,0.5948919583923968
78.27068293516484,84.05313843980862,0.16521407705289892,0.5613196331147948,0.8576755500047745,0.08073429555461699,0.3355693358631944,0.48653413519156835,20.85902300154576,374,0,190.15771304207863,42.94816802029788,0.6956352842702151
12.034241914738583,88.84308227573166,0.4147006076577773,0.260573987710404,0.891789168965507,0.16173044150847238,0.23666877492978278,0.40703497710109815,9.026369412228934,949,0,100.87555883076756,19.134579503962,0.05463277505412952
39.0542442117059,81.13681141424777,0.7863615155949528,0.4012411048002894,0.09200395063676692,0.9535488981958948,0.28493342652149567,0.9972687911658211,32.92200164027486,756,0,107.27139667577956,17.926471898799516,0.25951024708435366
16.00756065488732,99.5698892934358,0.4128718995367149,0.33267152445085824,0.9652432795290923,0.9947478278277133,0.8621172981739177,0.4272370908903364,27.72134270988211,114,0,190.44097070335485,29.746551455374476,0.1126756867635503
86.99482545818138,91.76867112832848,0.696585170047876,0.8043093491592933,0.3336112378609005,0.7981829736060345,0.5278437459299549,0.6826631478486411,-9.08169122129885,505,1,106.0286719304316,26.009073537083307,0.6764563902383289
64.21332204861801,91.1390418332835,0.5072401965986946,0.9244500233750479,0.4399023880845929,0.5152363746261606,0.13059600659006265,0.28437191171267967,-1.6750968310285472,324,0,317.0637006375661,61.269721374848345,0.3891944129868253
36.43531236100167,93.1159255979944,0.24121049458801203,0.759730882603437,0.7919223338726767,0.9003543903888347,0.70936313108794,0.6146556278215795,13.701725697547122,203,1,425.6429544634784,94.5099085017768,0.2788081922117565
11.038043277172246,89.94047295554414,0.7962195453547012,0.43917297311987596,0.6649092168784628,0.11189803011379101,0.15418827784948286,0.20655573090886392,22.93401325799067,597,0,339.2407944404583,81.69608729390755,0.07743943619833232
34.54332056298791,80.64127034189083,0.08417771666517604,0.5044384826965018,0.8930829977576281,0.9429482516808709,0.060009100564306805,0.6036305171193674,25.75629747980277,543,1,148.26962930832437,33.16158383634898,0.2344695705834718
35.89241559254097,92.24622577680792,0.5249193991153369,0.12509519844014833,0.4005748757078882,0.3515686607258062,0.2555630433117648,0.8682815628193711,30.812163148426063,357,0,161.0945371792601,31.71032712043401,0.24087617233194442
74.31258694211608,94.32347753912862,0.20887364545539722,0.747020654076253,0.3732880719189833,0.8615401779902233,0.16791749043935605,0.019112652221969006,-7.53906926699572,178,0,308.02861604833373,57.57486981765126,0.4508790920429886
65.56795977874525,88.33498121248107,0.06702736751540916,0.5965991064835102,0.031673525570731,0.6684109177776103,0.6050784457429546,0.5045850231113062,-9.075839999338678,898,1,309.07956007294405,73.34832758373771,0.4200661847879758
89.28521054475102,95.14591144142386,0.5029598221600882,0.9026295762605193,0.4627292729963548,0.9603318813756332,0.4845774586165852,0.9824910619744271,20.02528666528657,149,1,375.5317114886629,68.30519692236068,0.5648082685333793
49.86041789038519,84.54002598676841,0.4995875447916527,0.200648980158751,0.7240863202764253,0.8647289537370647,0.7242146500445265,0.1591730863279191,26.191347359722734,855,1,468.0691494014934,85.52286725753787,0.3974465630755586
16.36145336413866,84.42553182132369,0.7069568042730436,0.7598848456605405,0.3011754104455141,0.8879504156464038,0.5115977799423449,0.1833290495765193,29.33480612205709,940,0,112.85327708491084,25.469924876822635,0.09673580489102973
72.75825478618452,83.22833975375148,0.7448121659477818,0.6848141578021513,0.46273041005123816,0.6317893506861503,0.4189789232657092,0.47081372596023036,-2.2142207713983195,909,0,145.0824521194708,30.26159412541289,0.5666574351917826
77.27457961860526,87.43989519578324,0.7278504657274203,0.2658974748252698,0.21939081462023302,0.8332073702447399,0.5262539242738801,0.871085219244329,38.43680085842813,817,0,360.2247508993779,69.45041810574584,0.6995163431086452
58.32133376910214,96.94024070778168,0.409570876101081,0.6675173966717841,0.7728055281541756,0.7571747638399788,0.4344680886544162,0.5627730558444101,1.4714544097317417,447,1,60.29069819916011,11.760047955998132,0.5787056186789792
78.2418820956833,96.55824124298128,0.631734621113945,0.9245677029518864,0.06049752260059005,0.1616258082309004,0.036838146706667685,0.5087083092181863,2.516518997541521,734,0,120.78814391695786,25.167081800222444,0.7677239334441014
51.91058165461712,87.65648415927008,0.5769820198566173,0.9186290263091319,0.7053977716461765,0.6486330436902342,0.6808240353619546,0.08664913574953825,-2.285548026630587,199,1,115.22085916287516,22.323205382432885,0.329838093088332
54.65961879128943,91.78237471960472,0.42157566576865113,0.7197766282567437,0.378940172008677,0.14817729944824523,0.9624186424346968,0.9621012545834879,-7.837627847193898,341,0,106.38060623708162,19.325932889263942,0.46683354739517335
45.61639674406221,94.41632632949832,0.5972524541299129,0.04807796862583036,0.041581187188165725,0.8695074562827186,0.4220083028746502,0.34707439368169213,30.486206240194026,295,1,352.35661399544085,84.77989899281214,0.3333724659835508
7.414817040689043,84.82413549256046,0.9473391508171081,0.8724473931157555,0.8534909072459894,0.06594589999696605,0.42370871626296713,0.2517413127908936,-9.717823154067624,828,1,96.53633052787484,19.368946821967366,0.016904402569317502
15.249685564363922,83.36282171789495,0.1928740005954661,0.6579152884970995,0.48772687412314764,0.9871060878694776,0.045525172032630346,0.4117188856101427,13.18899309711649,771,0,429.97353722255457,73.03554748088416,0.09957958340970763
7.9857726402397535,99.44191986424622,0.9058572659662283,0.3104958347966316,0.5993289567710932,0.4006457727805863,0.8906257434384159,0.4141577242624652,-5.401640807715782,812,1,280.9330112252347,46.76309409918587,0.029192273841189997
65.45898907005915,92.35114626419237,0.05341524997653657,0.18728530953326522,0.7320465964116495,0.1706326501242246,0.9293905392924318,0.4585199797617238,-7.760232642722272,161,0,259.3660494321098,46.3650492922274,0.5316343840893926
34.86381820225104,99.62831443667328,0.308386467115386,0.11622344974768783,0.65508690634123,0.9357308700019429,0.8133409326430364,0.6885837189505075,36.73284643010845,437,1,194.10391491403183,48.26440856570413,0.2554356509795514
53.31421566064677,86.75511974264458,0.2881395235505755,0.050242223185321844,0.7308727233601081,0.04542067606165443,0.10613693460763918,0.8680378307155856,31.269991431144238,229,0,117.53544825431356,28.498537958511218,0.36877098964430377
91.21881502297884,94.06063399948265,0.6264091581430002,0.7542607559481018,0.7622989383833975,0.47012951719802,0.9004760554996402,0.05719744917963232,9.74381296717614,347,1,80.168660690484,12.763594499646477,0.6854858164914983
28.68276176914312,84.45207273082475,0.131196132985282,0.2358884530627106,0.5891610643445385,0.7702716412322761,0.02369929243355645,0.4907636550042887,12.929686456682592,401,0,98.33326013919158,15.57874132280384,0.2469814068478191
43.98637768838483,85.22400342547826,0.8824293346733421,0.02425264193654214,0.36563739801552464,0.3167638163505289,0.4445621558346623,0.41395363535798013,33.40562795153492,384,1,468.2443203054426,88.1158585070594,0.40679833745651145
76.77735816158962,90.23804242539248,0.8286252141898962,0.3973510084926217,0.24313625463410937,0.5288625896780331,0.5006440279239747,0.010752842578026667,29.841846000191996,528,1,310.3661951952124,62.4839440650961,0.5502220691704545
26.73582572170413,86.39236251016142,0.6521136522836173,0.48270588796881186,0.9029267608968293,0.7004527305373689,0.8342160283245138,0.8165675926156223,24.58075020644884,783,0,242.73912585051957,43.7800410894929,0.2055978063732886
12.313091433735334,83.35243127681169,0.45843316491011965,0.1692612825663703,0.9699513574346216,0.952033427917361,0.7510248695006326,0.10420975418028006,16.828268998116258,319,0,12.80096670607217,2.760023901074442,0.08940489237070229
32.526388026807965,85.25761403978652,0.9330452129444908,0.04405232205097909,0.35766196659034255,0.10270126635097541,0.7972893973061279,0.11464722320401705,20.39112186697821,63,0,472.9246000388493,91.206814549962,0.28027653340952935
20.31602228913042,80.7149678893173,0.8308206835018814,0.18916083634863212,0.1122990001021229,0.1572290788276126,0.8681345579117559,0.0481806886228448,9.66791766472794,608,1,374.9286657591366,76.384530222622,0.12379820036532244
93.32127697254444,94.08847242954974,0.4993405005861882,0.6792440538587792,0.22253051324706286,0.5088974426416462,0.4760770394437953,0.20034269232601865,16.404851220133484,646,0,92.79501395372868,16.52306168936288,0.6088387023770997
81.77143605861961,89.84233314171723,0.7019285171548475,0.08225592141546395,0.6706805146289151,0.41849529470061597,0.7804350746874797,0.17673132124114926,16.98488978138915,386,0,205.7403888939261,32.290082801921,0.6950381115152399
65.17335686849023,81.88486132809051,0.5669652554566618,0.5551514981288723,0.17292434420494973,0.4108159663866529,0.06780231400041087,0.3478244894990099,33.24198071313467,676,1,315.5642259921166,69.17566534512655,0.39628851972044793
87.78875606783318,83.43387986256982,0.5879806340127347,0.14643810600557228,0.7801403223940363,0.2969734835433883,0.44453423915037665,0.659308448700891,0.9327029366814764,500,1,87.78512338442157,19.5423676392742,0.8220402808919557
81.34884730541587,82.05069076225288,0.3309766477259064,0.195725945977007,0.9230546615995053,0.5607149076903932,0.02987989016890852,0.05417802699391594,2.3310816157270136,325,0,243.61291139015617,48.08939593007916,0.6371638962892953
22.724155594173403,92.25185616551752,0.4621044779650987,0.39315733339212694,0.9636777481419737,0.8833406214016334,0.9155762014480382,0.8603650663952147,0.5468784545756975,79,0,355.40372320859217,83.95869015431309,0.17937059768283872
89.79310485654788,81.88420727224988,0.07808479683005842,0.10084159778817836,0.009309184803172665,0.16092696982940496,0.9586999404150178,0.3265318410127025,18.95838870680563,615,1,74.49219932122175,13.455122608116053,0.599316918742636
56.23751298198682,95.08564666070431,0.3573531511733492,0.17323541351592897,0.9581801528858737,0.2152926956788329,0.08371751459823906,0.6066319576452766,24.757885767315145,211,1,124.86954167028463,27.77273645913457,0.3612193649414284
81.70681474058594,80.41021838640782,0.6958827884525416,0.3490223211378987,0.7402106880445939,0.6708611780132985,0.5326655985856706,0.011878128819069633,1.92512654419906,951,0,246.2642763890439,51.22729603280224,0.5528982940000393
90.12867349273186,84.98751575991784,0.9533081829415155,0.3297347458888473,0.08403724313325356,0.05619308457316585,0.32505809730628477,0.36577114329861965,23.8480765646285,173,1,348.64154876519353,67.2673405124266,0.8265902767943099
35.210330122327065,97.81333351783816,0.9631577145262415,0.7494279489900226,0.4152422477116787,0.6738020819231774,0.3424628746668231,0.0019213904202955434,21.40455626148401,145,1,280.78673529362425,48.07165573120175,0.22995073021665463
15.454932830129293,94.37062636244492,0.5557565230718127,0.07479293605547294,0.7000599532177886,0.3144693340682511,0.4506914504662221,0.16537041723163354,6.053908528175853,250,0,106.01254034458374,22.90718687964969,0.12642840286108767
26.65384044148446,81.45936665851376,0.6066633965443637,0.8606312372242164,0.956711415103119,0.35787009780701173,0.12486829709921304,0.44783457766638,1.4909421593491885,539,0,411.7496389315043,68.35226790890863,0.1435226502154944
45.57523991949435,96.4225220897036,0.18570038684013745,0.8164031117306334,0.1641319758160652,0.4055688188570853,0.18060487149555193,0.5350938125822026,34.09029766654123,402,0,260.4466422869029,57.95204631867545,0.37666046454996965
82.71140276263685,89.8607024308041,0.6953623045963422,0.7661517180974895,0.1277222406619527,0.3496031596610823,0.5774335907081318,0.15283754859552973,18.48344348205057,908,1,55.79040519873085,9.567832057736458,0.764348502160065
86.76940540935263,96.93566054337658,0.0706210604491404,0.30943371448393764,0.4723513786275846,0.841259013987114,0.018496519593229677,0.7452762462998682,25.194960596577676,168,1,113.24373294143956,17.1825321442268,0.713533881500524
5.660452400463117,92.01479548900788,0.2846794515996822,0.8230541642558249,0.9681253251141361,0.94612505819767,0.5998789764165602,0.1889218127113959,36.26694100858137,657,0,484.0774358857013,87.28142000505589,0.003805717379802051
