SOC (%),SOH (%),Voltage (V),Current (A),Battery Temp (°C),Speed (km/h),Acceleration (m/s²),Road Incline (°),External Temp (°C),Charge Cycles,Charge Rate,Distance Traveled (km),Energy Consumed (kWh),Remaining Distance (km)
61.80049798705309,90.49868168486935,374.408044410506,-47.29393459528847,28.14524021522929,73.17770866888384,1.1816277829623187,0.5518048581602812,39.69624990532094,272,Fast,480.8310619122778,75.9532155806221,145.2436896469742
92.5780523271961,89.54259534791366,396.58244244416323,22.7976322412388,31.1045772618007,93.0223819280274,-1.5613695878161293,-3.2831436760295514,5.41951157177791,962,Fast,477.8767605883709,81.63496760490938,213.96934653510127
13.406787694932353,88.9524774533105,322.9206211162691,31.662152429273632,38.714453359900915,57.25858227814169,2.0123810699872147,-3.091371478049445,-8.301447037254164,139,Fast,440.6633424373167,105.53565890606761,23.731413139824703
23.618371929818792,95.50381538587811,314.36473650721194,-44.68267133235124,18.633855512172637,27.493114197834633,2.004067550929001,6.965933252744065,9.552304820387366,536,Slow,314.8763723135299,62.72755612901127,54.029334904673796
9.296592446501116,90.53537814538984,391.2881745222697,7.896966401624574,28.224239215655295,51.50773359763727,-1.2868417557116032,8.67983574390329,27.404986762533518,681,Slow,299.29957632636683,69.67389131661227,17.42901816693334
35.90638142251011,86.33434244050432,366.89530774573035,30.19422935894484,23.99134708630357,45.77824733739849,1.5212407829209784,6.5478529469731725,34.5399993246611,733,Fast,108.96167405560331,23.653714708883808,56.9146803646078
41.924342520500794,85.16316335316957,343.7986021561966,6.103872522307277,24.3603214708002,39.92598521281909,2.1452752558767196,-8.022650998430215,13.878192332082477,289,Slow,358.70618519137014,84.59040792217478,84.47288864168752
30.778158018520113,80.75494633934866,357.32595702642834,-43.61864095945334,38.363637481957525,25.4608497289774,0.5407970636228798,-4.205151112380074,4.70144575613832,990,Slow,457.1915091037277,92.25081323100534,54.46770115976969
83.73006336943328,91.66390323766092,374.56139051762443,19.344724089831146,15.163828350954994,91.10005702557675,-0.8020055348156707,4.225887333833295,28.92021007471334,57,Fast,156.75316234352272,36.351859498689535,134.147486217168
38.89156603589098,84.59922830802068,377.3031898705717,-43.940308532669135,37.47250924007899,10.362199358467258,-0.35419687972392566,9.487855900053162,15.188417624550919,559,Fast,421.707410640157,103.02491659202462,67.81352334885857
31.688778420301173,82.96267844032766,391.9894180818965,31.74688950164385,39.31195290369318,106.50731158630006,1.7173731902086908,-5.154369030598387,-5.698520440100338,113,Fast,205.1423699588892,33.73793525772377,55.95288357553411
56.5561279000336,93.07659927655355,342.6842788895623,-45.69658166933056,42.04086731526207,21.00296674773042,-1.2400952160191152,7.964209581786012,34.387485319083254,957,Slow,477.4580634176642,119.22109828513068,116.40848491476531
18.387801372602453,93.62418515643098,329.3410910019395,-36.26026189896292,33.80645409691451,117.58483822218496,-0.9932259937428363,4.780299743261363,22.790352331373924,881,Fast,199.25790172603126,44.61747656925376,38.765828304087016
81.20871317163378,95.04309784515331,363.9664266789842,-22.48924094767315,25.00365984816724,118.61616577044892,-2.0352939824528957,9.669007327590645,-8.159394072657596,418,Slow,386.17939996748214,80.11186720634971,133.92406070495863
12.082311149578228,90.07153792677182,341.57278992795307,13.336479226080002,27.817041976466122,47.806444948938214,-0.6056855819219846,-8.128290365165318,-9.547163047820153,299,Slow,404.8460681039279,100.8964349323289,27.544908699928122
98.75425897704915,97.88109210407774,359.4598453948978,47.6359099631306,44.09208246862288,118.53852871587155,-2.4809092065030844,-2.105085036139254,-5.6139213211710635,587,Fast,355.6371909672203,59.27294875506985,240.45568842564782
78.36325308318246,98.72685506796455,341.99857984559503,-38.217714738006556,41.43560479307557,104.28822207368715,-1.073793354065331,-0.43769995330999123,31.09776958856022,577,Slow,191.23755592253266,41.07141296334502,135.60353848511375
23.87798974574638,96.14741879584979,315.29957866781746,-35.72923307860816,28.90577727298326,9.891633233599872,-0.7591237143128575,3.4416525048915663,14.065384572013755,673,Fast,78.02548027901696,13.173054312274395,36.57530087660547
5.524601126742228,92.71186964016374,346.9426751658958,-13.112960329901966,43.291890213327676,113.67942763543418,-1.4671252054552073,3.0794407255025806,6.765059765285194,109,Slow,50.02863352079484,10.048689086719135,12.896147215689265
82.46883570320925,86.07441907182377,369.0917821941033,33.62191377553202,39.68864626219377,5.1017263085513065,-2.391851285190071,8.126906894284613,2.464670618798902,603,Slow,46.8294444306046,7.209840495071217,184.40760394351162
72.15144766552362,99.65889843240443,379.928380766765,-3.2769047249185803,42.03269584979384,21.82971524869286,0.1300034553693301,6.773462451766637,15.342899201912523,594,Fast,384.75540957712707,70.9368816786401,128.6130095008907
74.2556809638938,85.48272334383877,349.3326276796547,-17.838939974417833,35.48931703727763,70.15146490160092,2.1904870185328242,-8.892546621676408,-5.847988759086572,962,Slow,190.57758249245916,45.22998305177877,149.57128191359905
78.27068293516484,84.05313843980862,316.5237890210401,6.120383220886126,40.72962130385985,9.688461408001633,-0.9861315251971776,-0.26919753980225636,20.85902300154576,374,Fast,190.15771304207863,42.94816802029788,173.60857068355605
12.034241914738583,88.84308227573166,341.46877096494313,-23.947680255425,41.752984240029775,19.40733083872427,-1.5791905714791679,-1.858775395618009,9.026369412228934,949,Fast,100.87555883076755,19.134579503961998,20.66580964168933
39.0542442117059,81.13681141424777,378.6293928841698,-9.884009275247905,17.760497536220143,114.41901445346865,-1.2897706938569795,9.942891730507494,32.92200164027486,756,Fast,107.27139667577956,17.926471898799516,69.54943458397057
16.00756065488732,99.5698892934358,341.2859270617073,-16.739485076795816,43.95650929981976,119.36254618651297,2.171323087825421,-1.454836115110174,27.72134270988211,114,Fast,190.44097070335485,29.746551455374473,34.51480874561568
86.99482545818138,91.76867112832849,369.6530793604222,30.41410224146459,25.0083929629219,95.77638501363568,0.16684553764678567,3.6523828000537257,-9.08169122129885,505,Slow,106.02867193043159,26.009073537083307,169.03249966231573
64.21332204861801,91.1390418332835,350.721368167809,42.42557264380008,28.196985287500663,61.825126975764334,-2.2152578923753516,-4.3114113373221885,-1.6750968310285472,324,Fast,317.0637006375661,61.269721374848345,100.49198802388118
36.43531236100167,93.11592559799439,324.12231251093965,25.957219215691183,38.757112775784464,108.03611228300103,1.2553298943327746,2.292579118347538,13.701725697547122,203,Slow,425.64295446347836,94.5099085017768,74.15391111531667
11.038043277172246,89.94047295554414,379.61505080230745,-6.09164239700165,34.94688916717493,13.427852506028245,-2.073786400599303,-5.8673382276313335,22.93401325799067,597,Fast,339.2407944404583,81.69608729390755,26.10746341899892
34.54332056298791,80.64127034189083,308.4213454070687,0.43349774966637966,41.79179737308172,113.14702430940106,-2.63853358234658,2.0721331129922387,25.756297479802775,543,Slow,148.26962930832437,33.16158383634898,63.57474626787535
35.89241559254097,92.24622577680793,352.48902827551507,-37.492630607056434,27.017212523303165,42.186351294651864,-1.4658907410124964,7.363804771759622,30.812163148426066,357,Fast,161.0945371792601,31.710327120434012,65.10335707082737
74.31258694211608,94.32347753912862,320.8891034243405,24.686471113453777,26.198644910284756,103.37872694798334,-1.9914589228994048,-9.615244171082258,-7.53906926699572,178,Fast,308.02861604833373,57.57486981765126,115.20991033025189
65.56795977874525,88.33498121248107,306.7065628541376,9.647567939504412,15.95066548623959,80.20480871824691,0.6299848462480089,0.0917281907869203,-9.075839999338678,898,Slow,309.07956007294405,73.34832758373771,107.8579716973253
89.28521054475102,95.14591144142386,350.29339370832486,40.24399961374364,28.881761300089742,115.23291648668663,-0.09260155595974862,9.647412487127959,20.025286665286572,149,Slow,375.5317114886629,68.30519692236068,142.39333405346935
49.860417890385186,84.54002598676841,349.95621559349235,-29.93888564248468,36.722123109873266,103.76135373549818,1.3443873029572035,-6.814749551033598,26.191347359722734,855,Slow,468.0691494014934,85.52286725753787,102.4609454007349
16.36145336413866,84.42553182132369,370.69009016757207,25.972612193261213,24.03536152878648,106.54773762610874,0.06942630156147533,-6.331753439022232,29.33480612205709,940,Fast,112.85327708491083,25.469924876822635,30.711563814100643
72.75825478618452,83.22833975375148,374.47506930519046,18.467166171918976,28.881795410215243,75.81052273440366,-0.48596438874367376,-0.5835255779691391,-2.2142207713983195,909,Fast,145.0824521194708,30.261594125412895,142.83454395560943
77.27457961860526,87.43989519578324,372.77914886928966,-23.41544661902478,21.58193305455834,99.9790237171531,0.15731214262645832,7.419863606538186,38.43680085842813,817,Fast,360.2247508993779,69.45041810574584,174.53458867253607
58.32133376910214,96.94024070778167,340.9558732916755,16.737863954082513,38.18363417614382,90.85573809136062,-0.39308332147333314,1.2551921887422868,1.4714544097317415,447,Slow,60.29069819916011,11.760047955998132,145.7092323095199
78.2418820956833,96.55824124298128,363.1689787226563,42.43733805766496,16.81534684023441,19.39477570846647,-2.777478636515763,0.1741728914116809,2.516518997541521,734,Fast,120.78814391695786,25.167081800222444,190.80887315649989
51.91058165461712,87.65648415927008,357.694524264396,41.84359876671189,36.16149165001495,77.83162696238917,1.0841946779774396,-8.264858817907577,-2.285548026630587,199,Slow,115.22085916287517,22.323205382432885,86.32961062279745
54.65961879128943,91.78237471960473,342.15617561169194,21.962657451614135,26.368200352349504,17.781065582419036,2.772781957286732,9.239720291493619,-7.837627847193898,341,Fast,106.38060623708162,19.325932889263942,119.01663248406449
45.616396744062214,94.41632632949832,359.7212694185993,-45.19268874659399,16.247882081613625,104.33473462626358,-0.46779865778372187,-3.0576813704060157,30.486206240194022,295,Slow,352.35661399544085,84.77989899281214,87.17290958243393
7.414817040689043,84.82413549256046,394.72478767062626,37.22643373201615,40.604087618753574,7.913975920796217,-0.4576020973917201,-4.963856957048747,-9.717823154067625,828,Slow,96.53633052787485,19.368946821967366,11.663845726602768
15.249685564363922,83.36282171789495,319.2893743681377,15.777860700454,29.631655895434953,118.44560042319304,-2.7253867281765207,-1.7651211051389666,13.18899309711649,771,Fast,429.97353722255457,73.03554748088416,31.390087427011384
7.9857726402397535,99.44191986424622,390.57720957855264,-18.956574681726558,32.97956908848387,48.07519993652538,2.3422745081204894,-1.7163567658836048,-5.401640807715782,812,Slow,280.9330112252347,46.76309409918587,14.595723422285356
65.45898907005915,92.35114626419237,305.34555139831986,-31.27496382943007,36.9609207457337,20.475522444172274,2.5747283247775794,-0.8293378254388095,-7.760232642722272,161,Fast,259.3660494321098,46.3650492922274,134.4780678752573
34.86381820225104,99.62831443667328,330.83892129016607,-38.37961370026829,34.65223299003566,112.28099803934676,1.8788347080848595,3.7707640375833034,36.73284643010845,437,Slow,194.10391491403183,48.26440856570413,68.57723873537552
53.31421566064677,86.75511974264458,328.81452486115285,-44.9763100742239,36.92570612443835,5.451118347581754,-2.36192717074886,7.358931372289305,31.269991431144234,229,Fast,117.53544825431355,28.498537958511218,95.61897315885018
91.21881502297883,94.06063399948263,362.63651078809056,25.41032479507564,37.86845053733573,56.412676141078016,2.401342086923635,-8.853742397462876,9.74381296717614,347,Slow,80.168660690484,12.763594499646477,171.18691460130327
28.68276176914312,84.45207273082475,313.12249517772904,-26.415700105672467,32.67454591693833,92.42725535094031,-2.856266019629755,-0.18462870666589382,12.929686456682592,401,Fast,98.33326013919158,15.578741322803841,66.56006185784592
43.98637768838483,85.22400342547826,388.23476118397537,-47.5747063956745,25.9691349272327,38.01005705180412,-0.3325540605821473,-1.7204375034785606,33.40562795153492,384,Slow,468.2443203054426,88.1158585070594,104.69227238292206
76.77735816158962,90.23804242539248,382.8551408465041,-10.272934815801072,22.294264491490278,63.460160388336135,0.0037419246083674196,-9.782397743623534,29.841846000191993,528,Slow,310.36619519521236,62.4839440650961,138.9130768444905
26.735825721704135,86.39236251016142,365.20658196852776,-1.7392919407661083,42.087097099583616,84.04956195765624,2.0040126061580334,6.32978901805004,24.58075020644884,783,Fast,242.73912585051954,43.780041089492904,56.68596304009145
12.313091433735334,83.35243127681169,345.84138317921975,-33.07697690998731,44.09774533914661,114.2371705201585,1.5051552807238258,-7.913735977585532,16.828268998116258,319,Fast,12.80096670607217,2.760023901074442,28.962413092075465
32.526388026807965,85.25761403978652,393.29560421420786,-45.595166383745024,25.729882652946266,12.324316712523595,1.782581378999315,-7.705039809859901,20.39112186697821,63,Fast,472.9246000388493,91.206814549962,74.50425632256639
20.31602228913042,80.7149678893173,383.0746554720556,-31.087451690193113,18.369321872169007,18.86720444579037,2.2074056973442477,-9.034031638965933,9.667917664727941,608,Slow,374.9286657591366,76.384530222622,37.16863289688323
93.32127697254444,94.08847242954974,349.93151480812446,17.91027618365743,21.67611981349294,61.06450742328803,-0.14357447704364557,-5.991567323710322,16.404851220133484,646,Fast,92.79501395372868,16.52306168936288,152.89896550593494
81.77143605861961,89.84233314171723,370.18733544543113,-41.77563227487936,35.12002037961569,50.21699533800563,1.681514121103029,-6.463674368910035,16.98488978138915,386,Fast,205.7403888939261,32.290082801921,173.4660856719504
65.17335686849023,81.88486132809051,356.6929952179685,5.503703055699383,20.188001098749922,49.29553928203997,-2.5918014335673663,-3.0426832782301023,33.24198071313467,676,Slow,315.5642259921166,69.17566534512655,102.18463704688241
87.78875606783318,83.43387986256982,358.79422383882644,-35.35880120918333,38.403668191829645,35.63538035233839,-0.33272146349676746,3.185407885020595,0.9327029366814763,500,Slow,87.78512338442157,19.5423676392742,203.76871657200164
81.34884730541587,82.05069076225288,333.0976069437471,-30.431082641958064,42.69090719624141,67.28217582107473,-2.8192039507821534,-8.914115447430419,2.3310816157270136,325,Fast,243.61291139015617,48.08939593007916,159.65733743380062
22.724155594173403,92.25185616551752,346.20846046248965,-10.692211673330135,43.909545452365414,105.99460033988595,2.4918903919115643,7.205515203495729,0.5468784545756975,79,Fast,355.40372320859217,83.95869015431309,50.428168953693536
89.79310485654788,81.88420727224988,307.81214307897443,-39.917466394626864,15.27976517924672,19.310920864543665,2.750482691717525,-3.4684276928688824,18.95838870680563,615,Slow,74.49219932122175,13.455122608116051,150.62707443193727
56.23751298198682,95.08564666070433,335.73486916645925,-32.679649721778716,43.7446249486325,25.83435953949092,-2.4963656382710235,2.132146621438501,24.757885767315145,211,Slow,124.86954167028463,27.772736459134574,93.81716066076466
81.70681474058594,80.41021838640782,369.58285153621523,-15.104758854864585,37.20583257388853,80.49881973595029,0.19575986644656318,-9.759897755784914,1.9251265441990597,951,Fast,246.2642763890439,51.22729603280224,139.55162226158419
90.12867349273186,84.98751575991784,395.32160305061865,-17.033099450163313,17.521506967914068,6.7437185144765,-1.0491623619787853,-2.6838416986326585,23.8480765646285,173,Slow,348.64154876519353,67.2673405124266,204.85434248770397
35.210330122327065,97.81333351783815,396.306411276302,24.927148567573184,27.457214063361793,80.85170394756078,-0.9447942920227317,-9.958981761892634,21.40455626148401,145,Slow,280.78673529362425,48.07165573120175,62.496554041680064
15.454932830129293,94.37062636244492,355.5722869124892,-42.52176948735756,36.001364237385275,37.73473810360048,-0.2957996317470917,-6.690834528455667,6.053908528175853,250,Fast,106.01254034458374,22.907186879649686,37.79619741655024
26.65384044148446,81.45936665851376,360.6622251809582,36.04507356663434,43.70056477983148,42.942471768001795,-2.2496042084726957,-1.042991390573631,1.4909421593491885,539,Fast,411.7496389315043,68.35226790890863,41.87487316387754
45.57523991949435,96.42252208970359,318.5721185500968,31.623217073945483,19.924241808341776,48.66592485874803,-1.915378807296524,0.7017484389949953,34.09029766654123,402,Fast,260.4466422869029,57.95204631867545,97.50139648464763
82.71140276263685,89.8607024308041,369.53081080935306,26.59916396919384,18.83199845780862,41.950507379005785,0.4642119607676687,-6.941428005573087,18.483443482050575,908,Slow,55.79040519873085,9.567832057736458,190.003497556771
86.76940540935263,96.93566054337658,307.0658792674386,-19.062763753686752,29.170411597856358,100.94515455354387,-2.8874645433750703,4.904325552313047,25.194960596577673,168,Slow,113.24373294143957,17.1825321442268,177.87916376208787
5.660452400463117,92.01479548900787,328.4685685799445,32.288178554078755,44.042966812154674,113.5282148880371,0.5988061320852043,-6.2199266895879095,36.26694100858137,657,Fast,484.0774358857013,87.28142000505589,8.538508383769747
53.52099374486875,93.63666064065717,366.8363347285442,-31.71979197107192,44.141376457740314,65.76137703794261,-1.086496873279984,-7.683098156858854,0.2698775062875942,105,Slow,347.9076996587296,82.25020979564503,130.05146607387056
44.654045299134005,99.87003120791417,331.03101315434895,-37.55907941449718,21.83744223158728,69.82541986019272,1.9932384888240096,-3.331509744776513,7.527713489563773,534,Fast,166.27946763784695,25.419775658845513,94.76287846569645
